"","mcp_code","mcp_name","province","region","year","week_num","cases_per_week"
"221",11005,"Boom","Antwerpen","Flanders",2020,37,45
"222",11005,"Boom","Antwerpen","Flanders",2020,38,55
"223",11005,"Boom","Antwerpen","Flanders",2020,39,34
"224",11005,"Boom","Antwerpen","Flanders",2020,40,29
"225",11005,"Boom","Antwerpen","Flanders",2020,41,35
"226",11005,"Boom","Antwerpen","Flanders",2020,42,82
"227",11005,"Boom","Antwerpen","Flanders",2020,43,111
"228",11005,"Boom","Antwerpen","Flanders",2020,44,97
"229",11005,"Boom","Antwerpen","Flanders",2020,45,63
"230",11005,"Boom","Antwerpen","Flanders",2020,46,39
"231",11005,"Boom","Antwerpen","Flanders",2020,47,23
"232",11005,"Boom","Antwerpen","Flanders",2020,48,15
"233",11005,"Boom","Antwerpen","Flanders",2020,49,13
"234",11005,"Boom","Antwerpen","Flanders",2020,50,15
"235",11005,"Boom","Antwerpen","Flanders",2020,51,16
"236",11005,"Boom","Antwerpen","Flanders",2020,52,21
"237",11005,"Boom","Antwerpen","Flanders",2021,1,9
"238",11005,"Boom","Antwerpen","Flanders",2021,2,16
"239",11005,"Boom","Antwerpen","Flanders",2021,3,14
"240",11005,"Boom","Antwerpen","Flanders",2021,4,19
"241",11005,"Boom","Antwerpen","Flanders",2021,5,19
"242",11005,"Boom","Antwerpen","Flanders",2021,6,10
"243",11005,"Boom","Antwerpen","Flanders",2021,7,12
"244",11005,"Boom","Antwerpen","Flanders",2021,8,18
"245",11005,"Boom","Antwerpen","Flanders",2021,9,33
"246",11005,"Boom","Antwerpen","Flanders",2021,10,34
"247",11005,"Boom","Antwerpen","Flanders",2021,11,48
"248",11005,"Boom","Antwerpen","Flanders",2021,12,40
"249",11005,"Boom","Antwerpen","Flanders",2021,13,50
"250",11005,"Boom","Antwerpen","Flanders",2021,14,64
"251",11005,"Boom","Antwerpen","Flanders",2021,15,39
"252",11005,"Boom","Antwerpen","Flanders",2021,16,37
"253",11005,"Boom","Antwerpen","Flanders",2021,17,41
"254",11005,"Boom","Antwerpen","Flanders",2021,18,25
"255",11005,"Boom","Antwerpen","Flanders",2021,19,22
"256",11005,"Boom","Antwerpen","Flanders",2021,20,39
"257",11005,"Boom","Antwerpen","Flanders",2021,21,11
"258",11005,"Boom","Antwerpen","Flanders",2021,22,28
"259",11005,"Boom","Antwerpen","Flanders",2021,23,16
"260",11005,"Boom","Antwerpen","Flanders",2021,24,8
"261",11005,"Boom","Antwerpen","Flanders",2021,25,18
"262",11005,"Boom","Antwerpen","Flanders",2021,26,7
"263",11005,"Boom","Antwerpen","Flanders",2021,27,12
"264",11005,"Boom","Antwerpen","Flanders",2021,28,12
"265",11005,"Boom","Antwerpen","Flanders",2021,29,22
"266",11005,"Boom","Antwerpen","Flanders",2021,30,25
"267",11005,"Boom","Antwerpen","Flanders",2021,31,32
"268",11005,"Boom","Antwerpen","Flanders",2021,32,30
"269",11005,"Boom","Antwerpen","Flanders",2021,33,26
"270",11005,"Boom","Antwerpen","Flanders",2021,34,44
"271",11005,"Boom","Antwerpen","Flanders",2021,35,41
"272",11005,"Boom","Antwerpen","Flanders",2021,36,32
"273",11005,"Boom","Antwerpen","Flanders",2021,37,21
"274",11005,"Boom","Antwerpen","Flanders",2021,38,18
"275",11005,"Boom","Antwerpen","Flanders",2021,39,13
"276",11005,"Boom","Antwerpen","Flanders",2021,40,14
"277",11005,"Boom","Antwerpen","Flanders",2021,41,22
"278",11005,"Boom","Antwerpen","Flanders",2021,42,51
"279",11005,"Boom","Antwerpen","Flanders",2021,43,53
"280",11005,"Boom","Antwerpen","Flanders",2021,44,62
"281",11005,"Boom","Antwerpen","Flanders",2021,45,98
"282",11005,"Boom","Antwerpen","Flanders",2021,46,109
"283",11005,"Boom","Antwerpen","Flanders",2021,47,183
"284",11005,"Boom","Antwerpen","Flanders",2021,48,232
"285",11005,"Boom","Antwerpen","Flanders",2021,49,147
"286",11005,"Boom","Antwerpen","Flanders",2021,50,82
"287",11005,"Boom","Antwerpen","Flanders",2021,51,73
"288",11005,"Boom","Antwerpen","Flanders",2021,52,89
"289",11005,"Boom","Antwerpen","Flanders",2022,1,298
"290",11005,"Boom","Antwerpen","Flanders",2022,2,337
"291",11005,"Boom","Antwerpen","Flanders",2022,3,644
"292",11005,"Boom","Antwerpen","Flanders",2022,4,603
"293",11007,"Borsbeek","Antwerpen","Flanders",2020,36,4
"294",11007,"Borsbeek","Antwerpen","Flanders",2020,37,10
"295",11007,"Borsbeek","Antwerpen","Flanders",2020,38,12
"296",11007,"Borsbeek","Antwerpen","Flanders",2020,39,10
"297",11007,"Borsbeek","Antwerpen","Flanders",2020,40,16
"298",11007,"Borsbeek","Antwerpen","Flanders",2020,41,34
"299",11007,"Borsbeek","Antwerpen","Flanders",2020,42,50
"300",11007,"Borsbeek","Antwerpen","Flanders",2020,43,50
"301",11007,"Borsbeek","Antwerpen","Flanders",2020,44,52
"302",11007,"Borsbeek","Antwerpen","Flanders",2020,45,25
"303",11007,"Borsbeek","Antwerpen","Flanders",2020,46,23
"304",11007,"Borsbeek","Antwerpen","Flanders",2020,47,22
"305",11007,"Borsbeek","Antwerpen","Flanders",2020,48,17
"306",11007,"Borsbeek","Antwerpen","Flanders",2020,49,12
"307",11007,"Borsbeek","Antwerpen","Flanders",2020,50,8
"308",11007,"Borsbeek","Antwerpen","Flanders",2020,51,20
"309",11007,"Borsbeek","Antwerpen","Flanders",2020,52,20
"310",11007,"Borsbeek","Antwerpen","Flanders",2021,1,19
"311",11007,"Borsbeek","Antwerpen","Flanders",2021,2,12
"312",11007,"Borsbeek","Antwerpen","Flanders",2021,3,12
"313",11007,"Borsbeek","Antwerpen","Flanders",2021,4,6
"314",11007,"Borsbeek","Antwerpen","Flanders",2021,5,11
"315",11007,"Borsbeek","Antwerpen","Flanders",2021,6,18
"316",11007,"Borsbeek","Antwerpen","Flanders",2021,7,16
"317",11007,"Borsbeek","Antwerpen","Flanders",2021,8,14
"318",11007,"Borsbeek","Antwerpen","Flanders",2021,9,24
"319",11007,"Borsbeek","Antwerpen","Flanders",2021,10,23
"320",11007,"Borsbeek","Antwerpen","Flanders",2021,11,21
"321",11007,"Borsbeek","Antwerpen","Flanders",2021,12,27
"322",11007,"Borsbeek","Antwerpen","Flanders",2021,13,28
"323",11007,"Borsbeek","Antwerpen","Flanders",2021,14,16
"324",11007,"Borsbeek","Antwerpen","Flanders",2021,15,31
"325",11007,"Borsbeek","Antwerpen","Flanders",2021,16,16
"326",11007,"Borsbeek","Antwerpen","Flanders",2021,17,14
"327",11007,"Borsbeek","Antwerpen","Flanders",2021,18,21
"328",11007,"Borsbeek","Antwerpen","Flanders",2021,19,32
"329",11007,"Borsbeek","Antwerpen","Flanders",2021,20,23
"330",11007,"Borsbeek","Antwerpen","Flanders",2021,21,14
"331",11007,"Borsbeek","Antwerpen","Flanders",2021,22,17
"332",11007,"Borsbeek","Antwerpen","Flanders",2021,23,9
"333",11007,"Borsbeek","Antwerpen","Flanders",2021,24,4
"334",11007,"Borsbeek","Antwerpen","Flanders",2021,25,2
"335",11007,"Borsbeek","Antwerpen","Flanders",2021,26,3
"336",11007,"Borsbeek","Antwerpen","Flanders",2021,27,3
"337",11007,"Borsbeek","Antwerpen","Flanders",2021,28,15
"338",11007,"Borsbeek","Antwerpen","Flanders",2021,29,12
"339",11007,"Borsbeek","Antwerpen","Flanders",2021,30,19
"340",11007,"Borsbeek","Antwerpen","Flanders",2021,31,8
"341",11007,"Borsbeek","Antwerpen","Flanders",2021,32,6
"342",11007,"Borsbeek","Antwerpen","Flanders",2021,33,12
"343",11007,"Borsbeek","Antwerpen","Flanders",2021,34,15
"344",11007,"Borsbeek","Antwerpen","Flanders",2021,35,9
"345",11007,"Borsbeek","Antwerpen","Flanders",2021,36,14
"346",11007,"Borsbeek","Antwerpen","Flanders",2021,37,18
"347",11007,"Borsbeek","Antwerpen","Flanders",2021,38,19
"348",11007,"Borsbeek","Antwerpen","Flanders",2021,39,10
"349",11007,"Borsbeek","Antwerpen","Flanders",2021,40,17
"350",11007,"Borsbeek","Antwerpen","Flanders",2021,41,16
"351",11007,"Borsbeek","Antwerpen","Flanders",2021,42,46
"352",11007,"Borsbeek","Antwerpen","Flanders",2021,43,97
"353",11007,"Borsbeek","Antwerpen","Flanders",2021,44,84
"354",11007,"Borsbeek","Antwerpen","Flanders",2021,45,80
"355",11007,"Borsbeek","Antwerpen","Flanders",2021,46,96
"356",11007,"Borsbeek","Antwerpen","Flanders",2021,47,105
"357",11007,"Borsbeek","Antwerpen","Flanders",2021,48,72
"358",11007,"Borsbeek","Antwerpen","Flanders",2021,49,68
"359",11007,"Borsbeek","Antwerpen","Flanders",2021,50,44
"360",11007,"Borsbeek","Antwerpen","Flanders",2021,51,20
"361",11007,"Borsbeek","Antwerpen","Flanders",2021,52,44
"362",11007,"Borsbeek","Antwerpen","Flanders",2022,1,114
"363",11007,"Borsbeek","Antwerpen","Flanders",2022,2,115
"364",11007,"Borsbeek","Antwerpen","Flanders",2022,3,311
"365",11007,"Borsbeek","Antwerpen","Flanders",2022,4,317
"366",11008,"Brasschaat","Antwerpen","Flanders",2020,36,17
"367",11008,"Brasschaat","Antwerpen","Flanders",2020,37,15
"368",11008,"Brasschaat","Antwerpen","Flanders",2020,38,31
"369",11008,"Brasschaat","Antwerpen","Flanders",2020,39,25
"370",11008,"Brasschaat","Antwerpen","Flanders",2020,40,31
"371",11008,"Brasschaat","Antwerpen","Flanders",2020,41,77
"372",11008,"Brasschaat","Antwerpen","Flanders",2020,42,105
"373",11008,"Brasschaat","Antwerpen","Flanders",2020,43,167
"374",11008,"Brasschaat","Antwerpen","Flanders",2020,44,144
"375",11008,"Brasschaat","Antwerpen","Flanders",2020,45,73
"376",11008,"Brasschaat","Antwerpen","Flanders",2020,46,46
"377",11008,"Brasschaat","Antwerpen","Flanders",2020,47,59
"378",11008,"Brasschaat","Antwerpen","Flanders",2020,48,37
"379",11008,"Brasschaat","Antwerpen","Flanders",2020,49,51
"380",11008,"Brasschaat","Antwerpen","Flanders",2020,50,72
"381",11008,"Brasschaat","Antwerpen","Flanders",2020,51,89
"382",11008,"Brasschaat","Antwerpen","Flanders",2020,52,50
"383",11008,"Brasschaat","Antwerpen","Flanders",2021,1,30
"384",11008,"Brasschaat","Antwerpen","Flanders",2021,2,31
"385",11008,"Brasschaat","Antwerpen","Flanders",2021,3,22
"386",11008,"Brasschaat","Antwerpen","Flanders",2021,4,25
"387",11008,"Brasschaat","Antwerpen","Flanders",2021,5,25
"388",11008,"Brasschaat","Antwerpen","Flanders",2021,6,22
"389",11008,"Brasschaat","Antwerpen","Flanders",2021,7,28
"390",11008,"Brasschaat","Antwerpen","Flanders",2021,8,32
"391",11008,"Brasschaat","Antwerpen","Flanders",2021,9,41
"392",11008,"Brasschaat","Antwerpen","Flanders",2021,10,40
"393",11008,"Brasschaat","Antwerpen","Flanders",2021,11,65
"394",11008,"Brasschaat","Antwerpen","Flanders",2021,12,88
"395",11008,"Brasschaat","Antwerpen","Flanders",2021,13,74
"396",11008,"Brasschaat","Antwerpen","Flanders",2021,14,56
"397",11008,"Brasschaat","Antwerpen","Flanders",2021,15,51
"398",11008,"Brasschaat","Antwerpen","Flanders",2021,16,63
"399",11008,"Brasschaat","Antwerpen","Flanders",2021,17,39
"400",11008,"Brasschaat","Antwerpen","Flanders",2021,18,56
"401",11008,"Brasschaat","Antwerpen","Flanders",2021,19,21
"402",11008,"Brasschaat","Antwerpen","Flanders",2021,20,30
"403",11008,"Brasschaat","Antwerpen","Flanders",2021,21,47
"404",11008,"Brasschaat","Antwerpen","Flanders",2021,22,33
"405",11008,"Brasschaat","Antwerpen","Flanders",2021,23,15
"406",11008,"Brasschaat","Antwerpen","Flanders",2021,24,10
"407",11008,"Brasschaat","Antwerpen","Flanders",2021,25,11
"408",11008,"Brasschaat","Antwerpen","Flanders",2021,26,19
"409",11008,"Brasschaat","Antwerpen","Flanders",2021,27,18
"410",11008,"Brasschaat","Antwerpen","Flanders",2021,28,36
"411",11008,"Brasschaat","Antwerpen","Flanders",2021,29,34
"412",11008,"Brasschaat","Antwerpen","Flanders",2021,30,49
"413",11008,"Brasschaat","Antwerpen","Flanders",2021,31,38
"414",11008,"Brasschaat","Antwerpen","Flanders",2021,32,29
"415",11008,"Brasschaat","Antwerpen","Flanders",2021,33,22
"416",11008,"Brasschaat","Antwerpen","Flanders",2021,34,27
"417",11008,"Brasschaat","Antwerpen","Flanders",2021,35,21
"418",11008,"Brasschaat","Antwerpen","Flanders",2021,36,21
"419",11008,"Brasschaat","Antwerpen","Flanders",2021,37,23
"420",11008,"Brasschaat","Antwerpen","Flanders",2021,38,11
"421",11008,"Brasschaat","Antwerpen","Flanders",2021,39,12
"422",11008,"Brasschaat","Antwerpen","Flanders",2021,40,17
"423",11008,"Brasschaat","Antwerpen","Flanders",2021,41,44
"424",11008,"Brasschaat","Antwerpen","Flanders",2021,42,67
"425",11008,"Brasschaat","Antwerpen","Flanders",2021,43,135
"426",11008,"Brasschaat","Antwerpen","Flanders",2021,44,178
"427",11008,"Brasschaat","Antwerpen","Flanders",2021,45,331
"428",11008,"Brasschaat","Antwerpen","Flanders",2021,46,366
"429",11008,"Brasschaat","Antwerpen","Flanders",2021,47,379
"430",11008,"Brasschaat","Antwerpen","Flanders",2021,48,367
"431",11008,"Brasschaat","Antwerpen","Flanders",2021,49,296
"432",11008,"Brasschaat","Antwerpen","Flanders",2021,50,173
